energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,playlist_id
0.495,129.062,0.864,pop,-7.036,0.0992,0.72,"Gotye, Kimbra",74,Making Mirrors,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,1HjSyGjmLNjRAKgT9t1cna,1,0,244973,0.591,4wCmqSrbyCgxEXROQE6vtV,soft,37i9dQZF1DWTwnEm1IYyoj
0.706,92.513,0.482,pop,-5.762,0.105,0.144,Alicia Keys,74,Girl on Fire (Remixes) - EP,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,3zZSz5VOYSu0jE4MkPCOvN,1,9,224920,0.135,4esOae7i4rqTbAu9o5Pxco,soft,37i9dQZF1DWTwnEm1IYyoj
0.495,103.375,0.694,pop,-14.222,0.0644,0.799,Amy Winehouse,74,Back To Black (Deluxe Edition),0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,0E4xv5gPjykrwBgBZzI8XG,1,9,257187,0.0137,0DMRKqrpd0QO4RWiEdMib0,soft,37i9dQZF1DWTwnEm1IYyoj
0.586,126.684,0.553,pop,-6.319,0.0813,0.443,Dean Lewis,74,Be Alright,3EPXxR3ImUwfayaurPi3cm,Be Alright,0YZLXTaHLcgl5UdtKDiUXD,1,11,196373,0.697,3EPXxR3ImUwfayaurPi3cm,soft,37i9dQZF1DWTwnEm1IYyoj
0.903,74.988,0.52,pop,-5.497,0.254,0.652,BANNERS,74,Where The Shadow Ends,2f0pn9DkEJwAzXApnFh5cr,Someone To You,7jPoliCU7TRA13Wro32AOD,1,2,219801,0.00517,2f0pn9DkEJwAzXApnFh5cr,soft,37i9dQZF1DWTwnEm1IYyoj
0.331,72.023,0.459,pop,-12.603,0.135,0.271,Duncan Laurence,73,Arcade,1Xi84slp6FryDSCbzq4UCD,Arcade,7BISGeB7QwhqRIadxuLHfG,0,9,183624,0.817,1Xi84slp6FryDSCbzq4UCD,soft,37i9dQZF1DWTwnEm1IYyoj
0.714,175.924,0.564,pop,-4.987,0.155,0.33,Rachel Platten,73,Wildfire,37f4ITSlgPX81ad2EvmVQr,Fight Song,0mFDIOqypzHp6Xd0el1hoT,1,7,204013,0.0549,37f4ITSlgPX81ad2EvmVQr,soft,37i9dQZF1DWTwnEm1IYyoj
0.798,120.012,0.719,pop,-4.582,0.134,0.591,Katy Perry,73,Teenage Dream,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,2eQMC9nJE3f3hCNKlYYHL1,1,10,227741,0.0162,5jzKL4BDMClWqRguW5qZvh,soft,37i9dQZF1DWTwnEm1IYyoj
0.588,113.608,0.491,pop,-6.177,0.0906,0.193,P!nk,72,Beautiful Trauma,0Qh38w01QRXK6KHIv0e3hb,What About Us,7hwhuEQT4Fp5bzwLlYZtiz,1,1,269600,0.0281,0Qh38w01QRXK6KHIv0e3hb,soft,37i9dQZF1DWTwnEm1IYyoj
0.71,89.929,0.5,pop,-3.015,0.329,0.419,Imagine Dragons,72,Night Visions,3LlAyCYU26dvFZBDUIMb7a,Demons,6htgf3qv7vGcsdxLCDxKp8,1,3,175200,0.19,3LlAyCYU26dvFZBDUIMb7a,soft,37i9dQZF1DWTwnEm1IYyoj
0.445,50.827,0.286,pop,-8.087,0.114,0.278,Forest Blakk,72,If You Love Her,727Z2S2mtNH46CbP9EWPwY,If You Love Her,5hgwPA78vCrhEDaTazNMyR,1,6,217352,0.355,727Z2S2mtNH46CbP9EWPwY,soft,37i9dQZF1DWTwnEm1IYyoj
0.415,114.145,0.728,pop,-6.852,0.0616,0.455,Julia Michaels,72,Nervous System,7vu0JkJh0ldukEYbTVcqd0,Issues,1qyjZGIeeLJlXbYWuoloWj,1,8,176320,0.401,7vu0JkJh0ldukEYbTVcqd0,soft,37i9dQZF1DWTwnEm1IYyoj
0.632,147.873,0.494,pop,-6.89,0.0869,0.0797,Lauren Daigle,72,Look Up Child,6Up545NUflOiXo8cEraH49,You Say,6pmoTLfsPpn0wisT3YFJSN,1,5,274693,0.682,6Up545NUflOiXo8cEraH49,soft,37i9dQZF1DWTwnEm1IYyoj
0.473,75.801,0.464,pop,-10.086,0.109,0.604,"JP Saxe, Julia Michaels",72,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ,1,1,208687,0.866,2kJwzbxV2ppxnQoYw4GLBZ,soft,37i9dQZF1DWTwnEm1IYyoj
0.72,79.983,0.508,pop,-5.908,0.0563,0.472,Beyoncé,71,I AM...SASHA FIERCE,4JehYebiI9JE8sR8MisGVb,Halo,39P7VD7qlg3Z0ltq60eHp7,0,11,261640,0.272,4JehYebiI9JE8sR8MisGVb,soft,37i9dQZF1DWTwnEm1IYyoj
0.638,184.086,0.378,pop,-5.576,0.0849,0.735,"fun., Janelle Monáe",71,Some Nights,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),7iycyHwOW2plljYIK6I1Zo,1,10,250627,0.02,7a86XRg84qjasly9f6bPSD,soft,37i9dQZF1DWTwnEm1IYyoj
0.549,90.04,0.644,pop,-5.415,0.134,0.167,Alicia Keys,71,As I Am (Expanded Edition),6IwKcFdiRQZOWeYNhUiWIv,No One,6KlxyxhXEDo1LdheFulN7h,0,1,253813,0.0209,6IwKcFdiRQZOWeYNhUiWIv,soft,37i9dQZF1DWTwnEm1IYyoj
0.725,123.28,0.49,pop,-3.304,0.0983,0.335,Amy Winehouse,70,Back To Black,30FURVTCpbKyykjSEQzGkH,Back To Black,097eYvf9NKjFnv4xA9s2oV,1,10,240440,0.123,30FURVTCpbKyykjSEQzGkH,soft,37i9dQZF1DWTwnEm1IYyoj
0.63,89.991,0.654,pop,-4.644,0.111,0.43,"Dan + Shay, Justin Bieber",70,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",4ow6xJwn49gpWz7iHpOzWY,1,10,167693,0.153,2wrJq5XKLnmhRXHIAf9xBa,soft,37i9dQZF1DWTwnEm1IYyoj
0.316,118.582,0.398,pop,-7.031,0.295,0.174,Andra Day,70,Cheers to the Fall,0tV8pOpiNsKqUys0ilUcXz,Rise Up,6Blubl1glavmervPJa3QVs,1,1,253342,0.805,0tV8pOpiNsKqUys0ilUcXz,soft,37i9dQZF1DWTwnEm1IYyoj
0.922,130.007,0.666,pop,-4.645,0.0867,0.758,Katy Perry,70,Teenage Dream: The Complete Confection,6yARPLK0PV4heEyh7pVMGz,Part Of Me,4zLOhyT4XIzyyl7KoSHWcE,1,5,216160,0.000348,6yARPLK0PV4heEyh7pVMGz,soft,37i9dQZF1DWTwnEm1IYyoj
0.348,74.541,0.349,pop,-6.142,0.12,0.0886,Christina Perri,69,lovestrong.,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,3XNK8vPk3O1rjhDZyOMJ6n,1,3,246587,0.726,0HZhYMZOcUzZKSFwPOti6m,soft,37i9dQZF1DWTwnEm1IYyoj
0.787,117.089,0.399,pop,-2.88,0.0685,0.572,Sia,69,1000 Forms Of Fear (Deluxe Version),2s1sdSqGcKxpPr5lCl7jAV,Chandelier,6FdNvoO5sF4EKwCX9je1MH,1,1,216120,0.0197,2s1sdSqGcKxpPr5lCl7jAV,soft,37i9dQZF1DWTwnEm1IYyoj
0.465,113.81,0.6,pop,-4.951,0.149,0.0682,Zoe Wees,69,Control,50Td3qilgs8BLtv8mHyT1t,Control,4w177LbRYa3z07NifGptFp,1,4,230880,0.643,50Td3qilgs8BLtv8mHyT1t,soft,37i9dQZF1DWTwnEm1IYyoj
0.698,143.994,0.726,pop,-4.165,0.309,0.867,Bruno Mars,89,Unorthodox Jukebox,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,58ufpQsJ1DS5kq4hhzQDiI,1,5,233478,0.049,3w3y8KPTfNeOKPiqUTakBh,throwback,37i9dQZF1DX7F6T2n2fegs
0.587,186.003,0.679,pop,-7.015,0.137,0.486,"The Weeknd, Daft Punk",87,Starboy,7MXVkk9YMctZqd1Srtv4MB,Starboy,2ODvWsOgouMbaA5xf0RkJe,1,7,230453,0.141,7MXVkk9YMctZqd1Srtv4MB,throwback,37i9dQZF1DX7F6T2n2fegs
0.669,112.238,0.908,pop,-2.827,0.237,0.662,Eminem,86,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,2cWBwpqMsDJC1ZUwz813lo,1,7,290320,0.00286,7lQ8MOhq6IN2w8EYcFNSUk,throwback,37i9dQZF1DX7F6T2n2fegs
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,Ed Sheeran,86,÷ (Deluxe),7qiZfU4dY1lWllzX7mPBI3,Shape of You,3T4tUhGYeRNVUGevb0wThu,0,1,233713,0.581,7qiZfU4dY1lWllzX7mPBI3,throwback,37i9dQZF1DX7F6T2n2fegs
0.939,129.024,0.671,pop,-3.206,0.298,0.53,"Pitbull, AFROJACK, Ne-Yo, Nayer",84,Planet Pit (Deluxe Version),4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),4rG0MhkU6UojACJxkMHIXB,1,8,252307,0.191,4QNpBfC0zvjKqPJcyqBy9W,throwback,37i9dQZF1DX7F6T2n2fegs
0.902,84.412,0.573,pop,-7.638,0.0928,0.876,a-ha,84,Hunting High and Low,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,1ER3B6zev5JEAaqhnyyfbf,0,6,225280,0.018,2WfaOiMkCvy7F5fcp2zZ8L,throwback,37i9dQZF1DX7F6T2n2fegs
0.824,100.024,0.778,pop,-5.892,0.405,0.758,"Shakira, Wyclef Jean",84,"Oral Fixation, Vol. 2 (Expanded Edition)",3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),5ppnlEoj4HdRRdRihnY3jU,0,10,218093,0.284,3ZFTkvIE7kyPt6Nu3PEa7V,throwback,37i9dQZF1DX7F6T2n2fegs
0.791,105.018,0.894,pop,-4.699,0.0388,0.583,"USHER, Lil Jon, Ludacris",84,Confessions (Expanded Edition),5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),1RM6MGv6bcl6NrAG8PGoZk,1,2,250373,0.0183,5rb9QrpfcKFHM1EUbSIurX,throwback,37i9dQZF1DX7F6T2n2fegs
0.866,128.038,0.578,pop,-3.804,0.257,0.619,WALK THE MOON,83,TALKING IS HARD,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,3mNoFlD1wsoXfkljfFzExT,1,1,199080,0.00701,4kbj5MwxO1bq9wjT5g9HaA,throwback,37i9dQZF1DX7F6T2n2fegs
0.887,122.509,0.532,pop,-3.757,0.294,0.794,Bon Jovi,83,Slippery When Wet,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,0kBfgEilUFCMIQY5IOjG4t,1,0,249293,0.0778,37ZJ0p5Jm13JPevGcx4SkF,throwback,37i9dQZF1DX7F6T2n2fegs
0.783,124.08,0.532,pop,-5.697,0.161,0.643,Avicii,83,TRUE,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,2H6i2CrWgXE1HookLu8Au0,1,2,247427,0.0038,0nrRP2bk19rLc0orkWPQk2,throwback,37i9dQZF1DX7F6T2n2fegs
0.838,143.04,0.774,pop,-3.914,0.242,0.924,Britney Spears,83,In The Zone,6I9VzXrHxO9rA9A5euc8Ak,Toxic,0z7pVBGOD7HCIB7S8eLkLI,0,5,198800,0.0249,6I9VzXrHxO9rA9A5euc8Ak,throwback,37i9dQZF1DX7F6T2n2fegs
0.711,125.135,0.692,pop,-7.498,0.12,0.875,"Eurythmics, Annie Lennox, Dave Stewart",83,Sweet Dreams (Are Made Of This),1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,5jNDWA19BJbE24x1UUJGRY,0,0,216933,0.225,1TfqLAPs4K3s2rJMoCokcS,throwback,37i9dQZF1DX7F6T2n2fegs
0.837,120.028,0.755,pop,-2.718,0.289,0.714,Kesha,83,Animal (Expanded Edition),0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,6fpLLJsDSSAlToEDW2jv4F,0,2,199693,0.0991,0HPD5WQqrq7wPWR7P7Dw1i,throwback,37i9dQZF1DX7F6T2n2fegs
0.76,99.947,0.655,pop,-3.669,0.299,0.409,Justin Bieber,83,Purpose (Deluxe),09CtPGIpYB4BrO8qb1RGsF,Sorry,6Fr2rQkZ383FcMqFyT7yPr,0,0,200787,0.0797,09CtPGIpYB4BrO8qb1RGsF,throwback,37i9dQZF1DX7F6T2n2fegs
0.87,100.804,0.543,pop,-6.514,0.792,0.754,ABBA,82,Arrival,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,1V6a99EbTTIegOhWoPxYI9,1,9,230400,0.358,0GjEhVFGZW8afUYGChu3Rr,throwback,37i9dQZF1DX7F6T2n2fegs
0.823,128.035,0.646,pop,-4.123,0.322,0.418,"Calvin Harris, Ellie Goulding",82,Motion,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),48zisMeiXniWLzOQghbPqS,0,2,227267,0.213,7MmG8p0F9N3C4AXdK6o6Eb,throwback,37i9dQZF1DX7F6T2n2fegs
0.807,114.742,0.729,pop,-6.492,0.319,0.765,"Timbaland, Keri Hilson, D.O.E.",82,Shock Value,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,4BxB8U8QgpR4UCvJ0moj8Z,1,6,179120,0.181,2bLqfJjuC5syrsgDsZfGmn,throwback,37i9dQZF1DX7F6T2n2fegs
0.963,129.992,0.581,pop,-4.087,0.139,0.788,"Pitbull, Kesha",82,Global Warming: Meltdown (Deluxe Version),3cHyrEgdyYRjgJKSOiOtcS,Timber,2F7tejLHzTqFq2XLol9ZGy,1,11,204160,0.0295,3cHyrEgdyYRjgJKSOiOtcS,throwback,37i9dQZF1DX7F6T2n2fegs
0.835,125.983,0.527,pop,-5.298,0.249,0.654,Avicii,82,The Days / Nights,0ct6r3EGTcMLPtrXHDvVjc,The Nights,0h2knr6qpiAq0tV5ri5JMF,1,6,176658,0.0166,0ct6r3EGTcMLPtrXHDvVjc,throwback,37i9dQZF1DX7F6T2n2fegs
0.861,119.963,0.663,pop,-3.398,0.082,0.654,"USHER, Pitbull",81,Raymond v Raymond (Expanded Edition),4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),6A1F3Fkq5dYeYYNkXflcTX,0,7,220800,0.0338,4356Typ82hUiFAynbLYbPn,throwback,37i9dQZF1DX7F6T2n2fegs
0.699,92.96,0.759,pop,-5.745,0.443,0.907,Britney Spears,81,...Baby One More Time (Digital Deluxe Version),3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,3WNxdumkSMGMJRhEgK80qx,0,0,211067,0.202,3MjUtNVVq3C8Fn0MP3zhXa,throwback,37i9dQZF1DX7F6T2n2fegs
0.806,94.948,0.843,pop,-5.946,0.0771,0.613,Outkast,81,Stankonia,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,2tm3Ht61kqqRZtIYsBjxEj,0,4,270507,0.143,0I3q5fE6wg7LIfHGngUTnV,throwback,37i9dQZF1DX7F6T2n2fegs
0.806,119.001,0.851,pop,-4.618,0.121,0.774,Lady Gaga,81,The Fame,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,1qwlxZTNLe1jq3b0iidlue,1,4,237200,0.119,1QV6tiMFM6fSOKOGLMHYYg,throwback,37i9dQZF1DX7F6T2n2fegs
0.802,124.022,0.721,pop,-5.797,0.694,0.724,"Pitbull, Ne-Yo",82,Globalization,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,4EUf4YyNjuXypWY6W5wEDm,1,1,229360,0.0921,2bJvI42r8EF3wxjOuDav4r,throwback,37i9dQZF1DX7F6T2n2fegs
0.856,127.949,0.596,pop,-3.556,0.141,0.743,Calvin Harris,81,Motion,6YUTL4dYpB9xZO5qExPf05,Summer,48zisMeiXniWLzOQghbPqS,0,4,222533,0.0211,6YUTL4dYpB9xZO5qExPf05,throwback,37i9dQZF1DX7F6T2n2fegs
0.824,118.818,0.709,pop,-8.824,0.0888,0.867,Whitney Houston,81,Whitney,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),5Vdzprr5cOqXQo44eHeV7t,1,1,291293,0.207,2tUBqZG2AbRi7Q0BIrVrEj,throwback,37i9dQZF1DX7F6T2n2fegs
0.869,159.805,0.533,pop,-5.093,0.136,0.425,"The Chainsmokers, Daya",80,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,2SByipSK8eZ2pasaIwwzhf,1,11,208373,0.156,1i1fxkWeaMmKEB4T7zqbzK,throwback,37i9dQZF1DX7F6T2n2fegs
0.844,113.324,0.788,pop,-3.131,0.0723,0.382,Britney Spears,80,Blackout,6ic8OlLUNEATToEFU3xmaH,Gimme More,1ePkYcH5ZQCb1b4tQeiEDj,1,2,251240,0.25,6ic8OlLUNEATToEFU3xmaH,throwback,37i9dQZF1DX7F6T2n2fegs
0.803,106.97,0.818,pop,-4.282,0.153,0.632,Bruno Mars,80,24K Magic,6b8Be6ljOzmkOmFslEb23P,24K Magic,4PgleR09JVnm3zY1fW3XBA,1,1,225983,0.034,6b8Be6ljOzmkOmFslEb23P,throwback,37i9dQZF1DX7F6T2n2fegs
0.799,120.372,0.71,pop,-4.897,0.349,0.725,Cyndi Lauper,80,She's So Unusual,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,1FvdZ1oizXwF9bxogujoF0,1,6,238267,0.22,4y1LsJpmMti1PfRQV9AWWe,throwback,37i9dQZF1DX7F6T2n2fegs
0.834,139.13,0.509,pop,-6.205,0.0732,0.774,Bryan Adams,80,Reckless (30th Anniversary / Deluxe Edition),0GONea6G2XdnHWjNZd6zt3,Summer Of '69,2o2G49EPi4lua5zgxUKhLL,1,2,216053,0.0183,0GONea6G2XdnHWjNZd6zt3,throwback,37i9dQZF1DX7F6T2n2fegs
0.795,89.99,0.646,pop,-3.293,0.267,0.796,"Gym Class Heroes, Adam Levine",80,The Papercut Chronicles II,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),2mumCpGmuE9iDeOvMx6XrB,1,9,210960,0.0319,0qOnSQQF0yzuPWsXrQ9paz,throwback,37i9dQZF1DX7F6T2n2fegs
0.58,120.021,0.782,pop,-6.548,0.108,0.66,Carly Rae Jepsen,80,Kiss,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,6SSSF9Y6MiPdQoxqBptrR2,1,7,193400,0.0114,20I6sIOMTCkB6w7ryavxtO,throwback,37i9dQZF1DX7F6T2n2fegs
0.882,102.04,0.742,pop,-2.862,0.206,0.463,"Sean Paul, Dua Lipa",80,Mad Love The Prequel,48QmG1dfvMuYLxMPt7KSRA,No Lie,5xrOcCoO3jkXRjHQjfESM6,1,7,221176,0.0466,48QmG1dfvMuYLxMPt7KSRA,throwback,37i9dQZF1DX7F6T2n2fegs
0.787,126.062,0.604,pop,-3.674,0.127,0.301,"David Guetta, Sia",80,Nothing but the Beat (Ultimate Edition),0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),4bTjdxhRRUiWfwj200f9Kl,0,0,245040,0.0679,0TDLuuLlV54CkRRUOahJb4,throwback,37i9dQZF1DX7F6T2n2fegs
0.583,117,0.967,pop,-5.562,0.0519,0.964,"Justin Timberlake, Timbaland",80,FutureSex/LoveSounds,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),2scB1uhcCI1TSf6b9TCZK3,0,7,242733,0.0584,0O45fw2L5vsWpdsOdXwNAR,throwback,37i9dQZF1DX7F6T2n2fegs
0.766,127.966,0.744,pop,-6.375,0.509,0.61,Black Eyed Peas,80,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,1dgbFU08pXJXZhGPlybdMX,1,0,289133,0.0873,4kLLWz7srcuLKA7Et40PQR,throwback,37i9dQZF1DX7F6T2n2fegs
0.567,125.02,0.845,pop,-8.118,0.0811,0.793,Justin Bieber,79,Purpose (Deluxe),4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,6Fr2rQkZ383FcMqFyT7yPr,0,5,205680,0.59,4B0JvthVoAAuygILe3n4Bs,throwback,37i9dQZF1DX7F6T2n2fegs
0.669,122.669,0.834,pop,-5.582,0.0535,0.547,Rihanna,79,Good Girl Gone Bad: Reloaded,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,3JSWZWeTHF4HDGt5Eozdy7,0,6,267080,0.0341,0ByMNEPAPpOR5H69DVrTNy,throwback,37i9dQZF1DX7F6T2n2fegs
0.864,110.009,0.768,pop,-6.149,0.162,0.891,Spice Girls,79,Spice,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,3x2jF7blR6bFHtk4MccsyJ,1,11,173027,0.101,1Je1IMUlBXcx1Fz0WE7oPT,throwback,37i9dQZF1DX7F6T2n2fegs
0.761,128.046,0.722,pop,-4.46,0.315,0.624,"Maroon 5, Christina Aguilera",79,Hands All Over (Revised International Standard version),7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",1snrPQMoTrBsKl73wzSxbn,0,11,201493,0.0119,7pYfyrMNPn3wtoCyqcTVoI,throwback,37i9dQZF1DX7F6T2n2fegs
0.834,95.053,0.751,pop,-5.444,0.355,0.894,Britney Spears,79,Oops!... I Did It Again,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,5PmgtkodFl2Om3hMXONDll,0,1,211160,0.3,6naxalmIoLFWR0siv8dnQQ,throwback,37i9dQZF1DX7F6T2n2fegs
0.501,144.438,0.5,pop,-8.284,0.26,0.623,Soft Cell,79,Non-Stop Erotic Cabaret,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,3KFWViJ1wIHAdOVLFTVzjD,0,0,153800,0.462,0cGG2EouYCEEC3xfa0tDFV,throwback,37i9dQZF1DX7F6T2n2fegs
0.739,118.99,0.822,pop,-4.541,0.181,0.745,"Lady Gaga, Colby O'Donis",79,The Fame,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,1qwlxZTNLe1jq3b0iidlue,0,1,241933,0.0264,1dzQoRqT5ucxXVaAhTcT0J,throwback,37i9dQZF1DX7F6T2n2fegs
0.857,128.024,0.414,pop,-4.078,0.343,0.348,"Calvin Harris, John Newman",79,Motion,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),48zisMeiXniWLzOQghbPqS,0,0,212960,0.0287,07nH4ifBxUB4lZcsf44Brn,throwback,37i9dQZF1DX7F6T2n2fegs
0.574,125.18,0.613,pop,-7.961,0.38,0.755,"50 Cent, Olivia",78,The Massacre,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,2pidzXTaHV4WaIJYRxKDCH,1,11,209107,0.0253,5D2mYZuzcgjpchVY1pmTPh,throwback,37i9dQZF1DX7F6T2n2fegs
0.491,119.528,0.749,pop,-9.655,0.159,0.536,ABBA,78,Voulez-Vous,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),7iLuHJkrb9KHPkMgddYigh,1,10,292613,0.02,3vkQ5DAB1qQMYO4Mr9zJN6,throwback,37i9dQZF1DX7F6T2n2fegs
0.84,129.042,0.612,pop,-3.145,0.116,0.438,"Swedish House Mafia, John Martin",78,Don't You Worry Child,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,3RKhRsifs4RWrqvWV1YpPY,0,11,212862,0.112,2V65y3PX4DkRhy1djlxd9p,throwback,37i9dQZF1DX7F6T2n2fegs
0.815,123.063,0.636,pop,-5.098,0.163,0.636,"Robin Schulz, Francesco Yates",78,Sugar,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),5XyJzEROSmup2TcWmVjTIt,0,5,219043,0.0185,5tf1VVWniHgryyumXyJM7w,throwback,37i9dQZF1DX7F6T2n2fegs
0.714,100.972,0.892,pop,-6.055,0.0521,0.817,Justin Timberlake,78,Justified,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,6QPkyl04rXwTGlGlcYaRoW,0,4,267267,0.201,1AWQoqb9bSvzTjaLralEkT,throwback,37i9dQZF1DX7F6T2n2fegs
0.814,124.921,0.707,pop,-4.509,0.168,0.717,Rihanna,78,Good Girl Gone Bad: Reloaded,2VOomzT6VavJOGBeySqaMc,Disturbia,3JSWZWeTHF4HDGt5Eozdy7,0,11,238627,0.0861,2VOomzT6VavJOGBeySqaMc,throwback,37i9dQZF1DX7F6T2n2fegs
0.917,132.975,0.652,pop,-6.72,0.0509,0.459,Cher,78,Believe,2goLsvvODILDzeeiT4dAoR,Believe,0jZfbz0dNfDjPSg0hYJNth,1,6,239027,0.0082,2goLsvvODILDzeeiT4dAoR,throwback,37i9dQZF1DX7F6T2n2fegs
0.844,131.459,0.729,pop,-8.824,0.0604,0.777,"Elton John, Kiki Dee",78,Rock Of The Westies,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,4ObsEU7mIXbo2n9A31yfds,1,5,275440,0.149,7HW5WIw7ZgZORCzUxv5gW5,throwback,37i9dQZF1DX7F6T2n2fegs
0.563,126.007,0.766,pop,-7.516,0.115,0.964,Kylie Minogue,78,Fever,3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,4WzTXHp8bVKkKNu3UQ2Fqu,0,9,230640,0.0263,3E7ZwUMJFqpsDOJzEkBrQ7,throwback,37i9dQZF1DX7F6T2n2fegs
0.6,125.04,0.951,pop,-4.675,0.0712,0.822,Sean Paul,78,The Trinity,0k2GOhqsrxDTAbFFSdNJjT,Temperature,32Bu3ETQhR1PFCj3ndDlYf,0,0,218573,0.106,0k2GOhqsrxDTAbFFSdNJjT,throwback,37i9dQZF1DX7F6T2n2fegs
0.726,121.981,0.503,pop,-5.456,0.0895,0.529,"Disclosure, Sam Smith",78,Settle (Special Edition),51ODNNDZm21HU7wI7cccRr,Latch,7bdjtx1RTkWoSoOaIl7a8E,1,1,255632,0.0159,51ODNNDZm21HU7wI7cccRr,throwback,37i9dQZF1DX7F6T2n2fegs
0.736,127.999,0.579,pop,-3.863,0.198,0.613,Avicii,78,Stories,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,7dqftJ3kas6D0VAdmt3k3V,0,6,230613,0.31,2P4OICZRVAQcYAV2JReRfj,throwback,37i9dQZF1DX7F6T2n2fegs
0.777,130.003,0.73,pop,-5.194,0.0691,0.575,"Jennifer Lopez, Pitbull",78,Love?,3C0nOe05EIt1390bVABLyN,On The Floor,3sysiYphqNRQw7VKLCg1yE,0,3,284867,0.105,3C0nOe05EIt1390bVABLyN,throwback,37i9dQZF1DX7F6T2n2fegs
0.783,105.39,0.554,pop,-5.852,0.631,0.813,Dolly Parton,78,9 To 5 And Odd Jobs,4w3tQBXhn5345eUXDGBWZG,9 to 5,64Ky1tqKPfwxhJs6msphWd,1,6,162467,0.416,4w3tQBXhn5345eUXDGBWZG,throwback,37i9dQZF1DX7F6T2n2fegs
0.551,92.887,0.911,pop,-3.75,0.0863,0.969,Mary J. Blige,78,No More Drama,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,5QJmKwPveBV4IwLlo4OcG4,0,8,265867,0.133,3aw9iWUQ3VrPQltgwvN9Xu,throwback,37i9dQZF1DX7F6T2n2fegs
